,common_pathways,common_phenotypes,Co-expression_coefficient,PPI_network_dist,PWY_network_dist,Txt_network_dist,LoFintolerance_combined,Haploinsufficiency_combined,Age_combined,dN/dS_combined,Essentiality_combined,#ofpathways_combined,#ofPhenotypeCodes_combined,#ofNeighborsPPI_combined,#ofNeighborsPWY_combined,#ofNeighborsTxt_combined,#ofHighlyCoexpressed_combined,#Common_PPI_Neighbors,#common_PWY_neighbors,#Common_Txt_Neighbors,#Common_coexpressed
"('C10orf2', 'POLG')",0.0,0.0,0.0004291237721696069,0.5,0.0,0.0,0.7002570596510775,0.30153761319079514,643.4671708797582,0.26530362441969474,0.5303300858899106,0.7071067811865476,90.50966799187809,112.64102272262978,0.0,7.7781745930520225,38.27531841800928,0.013574660633484163,0.0,0.0,0.0
"('C2orf71', 'RP1L1')",0.0,0.0,0.006827336655970506,0.0,0.0,0.0,3.9944282465989667e-10,0.004564307895663317,261.06652408916773,0.4631540402501094,0.5,0.0,2.1213203435596424,2.8284271247461903,0.0,0.0,8.514693182963201,0.0,0.0,0.0,0.0
"('CAV3', 'KCNH2')",0.0,0.07692307692307693,0.00016791145021761322,1.0,0.16666666666666666,1.0,0.7441797378664496,0.6053491170448965,719.2917210701094,0.16794742274162933,0.5,4.47213595499958,22.47220505424423,180.0069443104904,9.486832980505138,302.36153855938755,16.507574019219177,0.009433962264150943,0.0,0.049145299145299144,0.0
"('KCNE1', 'KCNH2')",0.25,0.4666666666666667,0.0001207701755636042,1.0,0.0,1.0,0.7043208498979334,0.48693978891099865,692.302477245315,0.296642555850232,0.5,3.8078865529319543,11.180339887498949,68.8839603971781,4.242640687119285,51.657526073167695,18.681541692269406,0.6585365853658537,0.0,0.12195121951219512,0.0
"('KCNE1', 'KCNQ1')",0.3333333333333333,0.18181818181818182,0.0005035069257377635,1.0,0.0,1.0,0.0029600955415440273,0.2568964602589191,264.529960495971,0.29092670749830185,0.5,8.74642784226795,31.064449134018133,46.93080012102926,7.7781745930520225,36.062445840513924,10.793516572461451,0.04597701149425287,0.0,0.4166666666666667,0.0
"('KCNE1', 'SCN5A')",0.2,0.225,0.0003250647691552542,0.5,0.0,0.5,0.7041060503663719,0.35792189744583913,647.8539341549142,0.29332600411719045,0.5,6.082762530298219,28.991378028648448,122.77011036893305,8.48528137423857,18.12456896039186,9.192388155425117,0.004545454545454545,0.0,0.23076923076923078,0.0
"('KCNE2', 'SCN5A')",0.0,0.2,0.00022811363708945249,0.3333333333333333,0.0,0.3333333333333333,0.7041001966147565,0.3659439110050698,638.0690597419687,0.20980987433401593,0.5,3.0,28.844410203711913,122.53978945632312,8.48528137423857,11.180339887498949,0.0,0.0,0.0,0.0,0.0
"('KCNQ1', 'KCNH2')",0.2222222222222222,0.2727272727272727,0.00012187734994765369,0.5,0.2,1.0,0.7043146300035564,0.5497683132303437,647.1424727214247,0.18662587389093602,0.5,6.519202405202649,31.76476034853718,60.815294129026455,8.860022573334675,58.249463516842795,17.219175357722563,0.0660377358490566,0.23076923076923078,0.12871287128712872,0.0
"('KCNQ1', 'SCN5A')",0.09090909090909091,0.1527777777777778,0.00040549527192512935,0.5,0.25,0.5,0.7040998285744935,0.4395940455450678,599.3541357161057,0.18130790262852736,0.5,12.36931687685298,41.527099585692234,118.43141475132347,11.510864433221338,32.449961479175904,5.656854249492381,0.020618556701030927,0.0,0.14893617021276595,0.0
"('SCN5A', 'KCNH2')",0.0,0.2619047619047619,0.00014826214526428468,0.5,0.2,0.5,0.9958994256620312,0.6036203207396225,876.6595690460465,0.19034445713261813,0.5,5.1478150704935,29.740544715926102,128.7186855122441,9.486832980505138,49.20365840057018,16.263455967290593,0.0125,0.0,0.09859154929577464,0.0
"('CD2AP', 'NPHS2')",0.5,0.14285714285714285,5.985350256711673e-05,1.0,1.0,0.0,0.575069263334011,0.26383826695126456,638.0690597419687,0.27022401462529266,0.6373774391990981,1.5811388300841898,8.54400374531753,183.99184764548673,20.554804791094465,33.94849039353591,32.53459696999488,0.031161473087818695,0.47058823529411764,0.0,0.0
"('NPHS2', 'NPHS1')",0.2,0.25,0.0003047479734259767,1.0,1.0,0.0,0.006338605811215886,0.14118504433603796,683.1545396175012,0.2843858741987495,0.6373774391990981,3.605551275463989,18.66815470259447,288.2542280695983,34.785054261852174,7.106335201775948,2.9154759474226504,0.5925925925925926,0.40625,0.1,0.0
"('WT1', 'NPHS1')",0.0,0.05434782608695652,0.00012399732661763814,0.5,0.3333333333333333,1.0,5.4617694265834447e-11,0.706701528576545,719.2917210701094,0.2364003774842327,0.5,3.605551275463989,54.33691194758863,248.39484696748443,34.4746283518764,470.98619937318756,4.0,0.005291005291005291,0.0,0.005952380952380952,0.0
"('CDK5RAP2', 'CEP152')",1.0,0.34615384615384615,0.0017605013907960989,0.5,1.0,1.0,4.0366996641735434e-16,0.08680513089474322,638.0690597419687,0.47400223070228664,0.75,7.0,37.33630940518894,55.7718567021038,72.50172411743047,206.35527616225372,26.239283526803852,0.01834862385321101,0.9861111111111112,0.631578947368421,0.0
"('CEP41', 'CEP290')",0.875,0.23776223776223776,0.0,0.0,1.0,0.0,8.883333253051191e-05,0.4518867732136314,842.0,0.16501300975507888,0.6373774391990981,7.516648189186454,96.51165732697787,276.4787514439401,72.0,186.1316738225926,14.142135623730951,0.0,1.0,0.3684210526315789,0.0
"('COL17A1', 'LAMB3')",0.1,0.41379310344827586,0.09090909090909091,0.5,1.0,0.0,9.65389546555936e-10,0.16236377630778873,343.34071270386795,0.31262098936823174,0.6373774391990981,11.704699910719626,42.44997055358225,49.11720676097125,83.70483856982223,2.9154759474226504,59.75366097570926,0.013157894736842105,0.09411764705882353,0.0,0.10185185185185185
"('COL4A4', 'COL4A3')",1.0,0.6153846153846154,1.0,1.0,1.0,1.0,5.35668760874769e-05,0.11007568955163537,643.4671708797582,0.4419417382415922,0.5,23.0,21.587033144922902,56.73182528352142,54.7220248163388,112.50111110562419,7.280109889280518,0.1797752808988764,0.5098039215686274,0.9736842105263158,0.07692307692307693
"('COL4A5', 'COL4A3')",1.0,0.3939393939393939,0.0003076118553609056,1.0,1.0,1.0,0.7070490467329112,0.4910717058907548,683.1545396175012,0.41188970004116393,0.5,36.0,23.194827009486403,60.00833275470999,51.78802950489621,119.73512433701316,9.848857801796104,0.13402061855670103,0.5652173913043478,0.8671875,0.0
"('COL4A5', 'COL4A4')",1.0,0.5,0.0001545994097394536,1.0,1.0,1.0,0.7070490447037663,0.48884594111409174,229.45615049503468,0.6041238490574594,0.5,30.20761493398643,18.110770276274835,76.54083877251412,62.54998001598402,120.20399327809372,11.180339887498949,0.8,0.9,0.8604651162790697,0.0
"('EDA', 'WNT10A')",0.0,0.12087912087912088,0.0006294335727279022,0.25,0.0,0.5,0.6523539274268587,0.7139276189172642,176.1,0.19853272728105284,0.5,9.300537618869138,51.0098029794274,4.301162633521313,16.32482771731451,30.4138126514911,29.068883707497267,0.0,0.0,0.018867924528301886,0.0
