,common_pathways,common_phenotypes,Co-expression_coefficient,PPI_network_dist,PWY_network_dist,Txt_network_dist,LoFintolerance_combined,Haploinsufficiency_combined,Age_combined,dN/dS_combined,Essentiality_combined,#ofpathways_combined,#ofPhenotypeCodes_combined,#ofNeighborsPPI_combined,#ofNeighborsPWY_combined,#ofNeighborsTxt_combined,#ofHighlyCoexpressed_combined,#Common_PPI_Neighbors,#common_PWY_neighbors,#Common_Txt_Neighbors,#Common_coexpressed
"('ANKRD1', 'MIR142')",0.0,0.0,0.0,0.0,0.0,0.0,0.00017697150821486307,0.2657013728318836,255.40696936458096,0.1231375951809145,0.3535533905932738,0.7071067811865476,5.656854249492381,100.40916292848975,0.0,37.48332962798263,12.020815280171307,0.0,0.0,0.0,0.0
"('ARPC3', 'COX6B1')",0.0,0.0,0.009057150620414818,0.5,0.2,0.0,0.6611984668924372,0.5618732518190184,1503.6302737042774,0.16537609704011708,0.75,647.6055898461656,24.041630560342615,526.8719009398774,43.41082814229648,73.87827826905551,88.29496021857646,0.01376720901126408,0.0,0.0,0.04878048780487805
"('COX17', 'DDX31')",0.0,0.0,9.134697509059335e-05,0.5,0.0,0.0,0.3642603261279474,0.2117337599485727,1195.2081743361698,0.27984070248166565,0.75,40.30508652763321,0.0,262.0772786794002,1.0,3.1622776601683795,49.4064773081425,0.032586558044806514,0.0,0.0,0.0
"('CGGBP1', 'MYH15')",0.0,0.0,0.0001054773323938819,0.5,0.0,0.0,0.5498685193900176,0.44166948850533844,975.3038526531103,0.2812253073447058,0.6373774391990981,117.37972567696688,0.0,49.0,2.8284271247461903,91.92388155425118,8.06225774829855,0.031578947368421054,0.0,0.0,0.0
"('ESRRG', 'ZNF221')",0.0,0.0,0.000106252085197172,0.3333333333333333,0.0,0.3333333333333333,0.6622841379083275,0.7059048349755297,719.2917210701094,0.020771261697354836,0.5,0.7071067811865476,0.0,21.224985276791124,2.1213203435596424,30.53686296920494,18.439088914585774,0.0,0.0,0.0,0.0
"('PTPN1', 'TMEM238')",0.0,0.0,0.0,0.0,0.0,0.5,0.4933094883067729,0.5044699065427353,321.45074272740453,0.11554124804588184,0.75,816.7083322704624,0.0,152.02795795510772,64.34671708797582,163.21917779476775,3.5355339059327378,0.0,0.0,0.06785714285714285,0.0
"('BEND5', 'OR8G2')",0.0,0.0,0.00011069636871632064,0.0,0.0,0.0,0.08131069606493872,0.3768827454218594,255.40696936458096,0.2454014262387242,0.3535533905932738,0.0,0.0,4.949747468305833,4.242640687119285,2.1213203435596424,11.313708498984761,0.0,0.0,0.0,0.0
"('FXYD1', 'HSFX1')",0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.1647841020412735,0.0517534794294284,20.930360723121808,0.42253339775954074,0.6373774391990981,75.66042558696059,0.0,6.041522986797286,6.363961030678928,48.08326112068523,24.041630560342615,0.0,0.0,0.0,0.0
"('R3HDM2', 'ZBTB48')",0.0,0.0,0.00021533392909053715,0.3333333333333333,0.0,0.0,0.8528023178074692,0.3949050028703278,454.6,0.16834091062508438,0.6373774391990981,0.0,0.0,100.89598604503551,2.1213203435596424,2.1213203435596424,48.02082881417188,0.0,0.0,0.0,0.0
"('GPR65', 'PET112L')",0.0,0.0,6.75035760019387e-05,0.0,0.0,0.0,0.3574004412422915,0.04051075772732947,229.45615049503468,0.21909431650918565,0.3535533905932738,1.4142135623730951,0.0,4.949747468305833,93.33809511662427,245.36605307173198,21.37755832643195,0.0,0.0,0.0,0.0
"('LINC00892', 'NDUFV1')",0.0,0.0,0.0,0.0,0.0,0.0,6.947596533016614e-05,0.13345507144147198,2969.8484809834995,0.0781081029064525,0.5303300858899106,94.04520189781083,28.284271247461902,50.91168824543142,31.81980515339464,1.4142135623730951,49.49747468305833,0.0,0.0,0.0,0.0
"('CCDC85B', 'SLC30A3')",0.0,0.0,0.0001146748223400315,0.25,0.0,0.3333333333333333,0.5739678736359072,0.10585034286485183,2972.4578390618094,0.17426877929800427,0.75,0.7071067811865476,0.0,99.0176751898367,0.0,3.8078865529319543,25.387004549572207,0.0,0.0,0.0,0.0
"('ATP5J', 'CUX2')",0.0,0.0,0.00012088448761901077,0.3333333333333333,0.0,0.3333333333333333,0.7104050567357997,0.30960829337558227,1135.867069687294,0.3902692143500708,0.3535533905932738,306.1772362537751,0.0,263.05227617338727,14.916433890176299,9.219544457292887,37.1012129181783,0.0,0.0,0.0,0.0
"('KRTAP4-16P', 'RHOB')",0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.1733066483587509,0.4524139087365162,967.322076663197,0.08750446417183526,0.3535533905932738,6.363961030678928,0.0,127.44606702444764,97.58073580374356,79.90306627407988,16.263455967290593,0.0,0.0,0.0,0.0
"('KCNF1', 'POF1B')",0.0,0.0,7.917230109542796e-05,0.3333333333333333,0.0,0.0,0.35240014393732244,0.2602624989418709,648.795098625136,0.28347387832722354,0.5,0.7071067811865476,3.5355339059327378,38.99358921669048,2.1213203435596424,0.0,13.601470508735444,0.0,0.0,0.0,0.0
"('CWC27', 'KLK9')",0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0027852623486379364,0.32287819706246773,1157.8849705389564,0.16345951758429028,0.6373774391990981,0.7071067811865476,3.5355339059327378,82.73451516749222,0.0,9.848857801796104,49.49747468305833,0.0,0.0,0.0,0.0
"('CHP2', 'EDN2')",0.0,0.0,0.00022061516332140543,0.25,0.25,0.25,0.009120138144786792,0.05835530893044653,124.52150416695102,0.323776338363307,0.5,1.4142135623730951,0.0,4.123105625617661,94.79451460923254,215.08137994721903,12.103718436910205,0.0,0.0,0.04201680672268908,0.0
"('CCKAR', 'EYA2')",0.0,0.0,9.918263589756814e-05,0.3333333333333333,0.0,0.25,0.23755659588735253,0.4809639043981555,910.0,0.21467296387367216,0.5,147.07991025289618,0.0,24.13503677229434,94.75230867899737,25.622255950637914,14.866068747318506,0.0,0.0,0.0,0.0
"('KRTAP10-4', 'RNF175')",0.0,0.0,0.0,0.0,0.0,0.0,0.0012945166966612132,0.020085921498178182,647.1424727214247,0.17756236949795526,0.5,0.7071067811865476,0.0,125.15790027001891,0.0,8.48528137423857,4.949747468305833,0.0,0.0,0.0,0.0
"('AASS', 'MC1R')",0.0,0.020833333333333332,6.848906948695523e-05,0.5,0.0,0.0,9.854562488431989e-07,0.09385544309200987,967.322076663197,0.1176625683894415,0.5,1227.4243357535322,24.9098374141623,157.9952530932496,55.154328932550705,40.30508652763321,9.219544457292887,0.00423728813559322,0.0,0.0,0.0
"('KIAA1267', 'MZF1')",0.0,0.0,0.0006041857992169753,0.3333333333333333,0.0,0.0,1.2833616313276483e-06,0.01350931677386908,170.25686476615266,0.23920896294116759,0.5303300858899106,0.0,0.0,18.34393632784414,1.4142135623730951,9.192388155425117,27.16615541441225,0.0,0.0,0.0,0.018867924528301886
"('CNIH3', 'SLC12A7')",0.0,0.0,5.550963675048807e-05,0.3333333333333333,0.0,0.0,0.26998640744552016,0.15136614397027118,719.2917210701094,0.19851316252189538,0.6373774391990981,13.509256086106296,0.0,17.7341478509682,0.0,0.0,12.165525060596439,0.0,0.0,0.0,0.0
"('SCN1A', 'SPZ1')",0.0,0.0,0.0002553606586262107,0.3333333333333333,0.0,0.0,0.7071075876281968,0.48081906687593196,599.3541357161057,0.5766639714632152,0.5,283.5498192558056,37.476659402887016,61.554853586049575,0.0,0.0,3.605551275463989,0.0,0.0,0.0,0.0
"('MND1', 'SCARF1')",0.0,0.0,5.285350804588953e-05,0.3333333333333333,0.0,0.0,0.00046683049978226505,0.5532879984032216,1173.8152005320087,0.3189358701542345,0.75,1.0,0.0,10.700467279516348,3.605551275463989,3.605551275463989,19.912307751739878,0.0,0.0,0.0,0.0
"('DUSP19', 'MT-ND3')",0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0031070269718610883,0.1376141398852296,1173.8152005320087,0.18654762536394195,0.6373774391990981,1.4142135623730951,0.0,33.354160160315836,31.11269837220809,21.213203435596427,13.435028842544403,0.0,0.0,0.0,0.0
"('GML', 'SPATA31A7')",0.0,0.0,0.0,0.0,0.0,0.0,0.46072387154177447,0.0005338170104750316,68.87220048756973,0.4064292643420012,0.75,0.0,0.0,89.09545442950498,0.0,2.1213203435596424,43.1335136523794,0.0,0.0,0.0,0.0
"('CUL4A', 'MFAP3L')",0.0,0.0,8.947545017335868e-05,0.5,0.0,0.0,0.9560049468970797,0.16724224125585557,967.322076663197,0.12074645053028829,0.5,478.7112908632927,0.0,296.27858511880333,0.0,15.556349186104045,12.020815280171307,0.002386634844868735,0.0,0.0,0.0
"('ACSF2', 'C19orf60')",0.0,0.0,0.0008410428931875525,0.3333333333333333,0.0,0.0,0.18637415453140332,0.0270822894874573,2970.6469632051535,0.4011810397222843,0.3535533905932738,0.7071067811865476,0.0,13.038404810405298,0.0,3.5355339059327378,24.300205760445735,0.0,0.0,0.0,0.0
"('CILP', 'NPDC1')",0.0,0.0,0.0001231876023996945,0.3333333333333333,0.0,0.0,0.4973800867694839,0.18099320253564077,577.1569154051608,0.28947608325693813,0.6373774391990981,1.0,0.0,10.700467279516348,0.7071067811865476,2.9154759474226504,8.631338250816034,0.0,0.0,0.0,0.0
"('CDC123', 'LOC285556')",0.0,0.0,9.38218323403856e-05,0.3333333333333333,0.0,0.0,0.1694426051499362,0.47362433639516544,595.383909759073,0.0,0.7071067811865476,0.0,0.0,7.106335201775948,0.0,260.92240225783604,40.527768258318886,0.0,0.0,0.0,0.0
"('KLRD1', 'PCP4')",0.0,0.0,5.4537581301899326e-05,0.3333333333333333,0.0,0.25,0.05424833446181949,0.13428135484462048,199.3730799280585,0.3744268991024536,0.6373774391990981,258.8010819142764,0.0,120.37649272179348,29.698484809834994,26.1725046566048,34.20526275297414,0.0,0.0,0.0,0.0
"('ELP2', 'RBPJ')",0.0,0.03333333333333333,0.0011101859561476548,0.5,0.3333333333333333,0.3333333333333333,0.7070566958016707,0.7174499116431157,1161.7925804548763,0.16745358590353523,0.75,18541.04692297606,36.359317925395686,114.17968295629481,40.527768258318886,80.01562347441904,34.48187929913333,0.03317535545023697,0.0,0.00847457627118644,0.0
"('DCBLD2', 'KRTAP1-3')",0.0,0.0,0.00010197921255731232,0.3333333333333333,0.0,0.0,0.46244512328365706,0.10917417915994547,321.45074272740453,0.14531044353383551,0.6373774391990981,0.7071067811865476,0.0,125.2078272313676,2.1213203435596424,2.1213203435596424,163.8932579455299,0.0,0.0,0.0,0.0
"('CCDC104', 'RNF133')",0.0,0.0,5.141911618766332e-05,0.3333333333333333,0.0,0.3333333333333333,0.010718119964616978,0.023551353830966237,643.4671708797582,0.34080946574610976,0.3535533905932738,0.0,0.0,3.1622776601683795,0.0,8.94427190999916,30.886890422961002,0.0,0.0,0.0,0.0
"('NDRG1', 'SRGAP1')",0.0,0.0,0.000194642276691782,0.3333333333333333,0.3333333333333333,0.25,0.6995524785483095,0.329317638779758,719.2917210701094,0.0960626300331658,0.5,266.58019431308094,12.727922061357855,109.74743732771167,17.204650534085253,80.05623023850174,27.202941017470888,0.0,0.0,0.0,0.0
"('ADAMTS4', 'GJC2')",0.0,0.0,0.0004872819413312543,0.5,0.0,0.5,0.34175417407312153,0.15484841794445736,655.4049168262319,0.20772193252037688,0.5,2.23606797749979,33.23401871576773,102.23746866975922,1.4142135623730951,91.0659101969557,13.435028842544403,0.012903225806451613,0.0,0.09859154929577464,0.0
"('EEF1D', 'MKNK1')",0.0,0.0,0.00010561680743626817,0.5,0.25,0.3333333333333333,0.278769640905004,0.28236248743740494,876.6595690460465,0.2393190659753857,0.6373774391990981,15.524174696260024,0.0,236.70762556368985,18.027756377319946,43.22614949310197,79.93122043357026,0.016,0.0,0.0,0.0
"('EPS8L3', 'KIAA0195')",0.0,0.0,0.00014940960793424782,0.3333333333333333,0.0,0.0,7.086432853902764e-05,0.13964700659452353,719.2917210701094,0.3790674795218723,0.3535533905932738,0.0,3.5355339059327378,20.808652046684813,0.0,4.242640687119285,14.849242404917497,0.0,0.0,0.0,0.0
"('C19orf54', 'FAAH2')",0.0,0.0,6.30646652464504e-05,0.3333333333333333,0.0,0.0,0.0008951583687979092,0.026853851133674084,157.10537864758163,0.44677389275784674,0.5,0.7071067811865476,0.0,2.9154759474226504,0.0,0.0,26.277366686941825,0.0,0.0,0.0,0.0
"('AK1', 'FBXO9')",0.0,0.0,0.00012437099369936547,0.5,0.0,0.0,0.6959966661599837,0.27158172393638313,1281.7162322448758,0.16447310805281093,0.75,14.212670403551895,1.4142135623730951,9.219544457292887,0.0,11.335784048754634,24.01041440708594,0.058823529411764705,0.0,0.0,0.0
"('HAX1', 'PDIA5')",0.0,0.0,0.0008507742045261187,0.5,0.0,0.0,7.851517945809068e-06,0.38017677586733867,615.407198527934,0.23800555751528843,0.5,0.7071067811865476,5.656854249492381,295.865678982879,0.0,5.830951894845301,65.47136778775895,0.02754237288135593,0.0,0.0,0.0
"('C10orf35', 'SPINK7')",0.0,0.0,5.3921494617556406e-05,0.3333333333333333,0.0,0.0,0.07234786555405405,0.060311315002510274,220.2,0.3025238512176446,0.3535533905932738,0.0,0.0,8.0,0.0,6.363961030678928,15.443445211480501,0.0,0.0,0.0,0.0
"('DVL3', 'RERE')",0.0,0.0,0.0007388143507299486,0.5,0.0,0.0,0.9977019415049709,0.7238133249900102,876.6595690460465,0.12771770569086643,0.6373774391990981,5462.39988466608,63.63961030678928,96.85298136867031,75.66042558696059,74.24621202458749,26.879360111431225,0.022598870056497175,0.0,0.0,0.0
"('ATXN2', 'OCA2')",0.0,0.0,5.655059468605372e-05,0.3333333333333333,0.0,0.25,0.7070093924714989,0.6178757172231979,454.6,0.1982855757140993,0.5,0.7071067811865476,37.57658845611187,46.69047011971501,0.0,11.180339887498949,15.700318468107582,0.0,0.0,0.0,0.0
"('GNAI2', 'ZNF117')",0.0,0.0,6.159228371869573e-05,0.5,0.0,0.3333333333333333,0.6089322996760843,0.47620831274583375,643.8074867536102,0.5401702478861539,0.6373774391990981,1438.9622997146241,2.8284271247461903,209.3048016649403,260.2152954766495,30.4138126514911,54.77681991499689,0.0033783783783783786,0.0,0.0,0.0
"('RPL29', 'YPEL2')",0.0,0.0,7.578869505509081e-05,0.5,0.0,0.0,0.7809379363709334,0.5372929482986624,1318.8032453705898,0.22183700726706962,0.6373774391990981,1486.3384540541228,0.0,839.3384299554025,94.04520189781083,45.96194077712559,44.79397280885008,0.0008410428931875525,0.0,0.0,0.0
"('FUCA2', 'MAPK12')",0.0,0.0,6.0873127618685854e-05,0.3333333333333333,0.0,0.0,0.009634303753603843,0.06759570041033146,719.2917210701094,0.196515283898112,0.6373774391990981,220.10906387516167,0.0,41.81506905411015,120.91525958289962,1569.069947452949,41.23105625617661,0.0,0.0,0.0,0.0
"('CYP39A1', 'NOMO2')",0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.4234206040121674e-12,0.03249336625764986,692.302477245315,0.4330795071394307,0.5,135.0573952066306,0.0,5.522680508593631,0.0,1.4142135623730951,9.899494936611665,0.0,0.0,0.0,0.0
"('PDZD4', 'TSC22D4')",0.0,0.0,0.0003091027673970765,0.3333333333333333,0.0,0.0,0.9130235964654267,0.10560737999152066,344.72624646231975,0.28794102271033467,0.5,0.0,0.0,51.696228102251325,0.0,0.7071067811865476,10.198039027185569,0.0,0.0,0.0,0.0
"('HLADQA2', 'MC4R')",0.0,0.0,0.0,0.0,0.0,0.0,1.0862901097392041e-05,0.35010592118008355,321.45074272740453,0.08716698138990533,0.3535533905932738,2229.572268395891,9.899494936611665,8.48528137423857,57.27564927611035,19.091883092036785,2.1213203435596424,0.0,0.0,0.0,0.0
"('RPS6KA1', 'TMEM106C')",0.0,0.0,0.00016780860421837269,0.5,0.0,0.0,0.5132715257181559,0.4216935552359369,969.7707873513205,0.22974609640884217,0.6373774391990981,574.1707063234766,0.0,159.10059710761615,56.568542494923804,70.71067811865476,17.7341478509682,0.0044444444444444444,0.0,0.0,0.0
"('HRAS', 'SPARC')",0.0,0.012738853503184714,8.946904594682856e-05,0.5,0.5,0.5,0.6268711431996172,0.9404788575169796,719.2917210701094,0.13151538891194883,0.6373774391990981,38974.31162317046,104.29045977461217,139.90175123993265,279.3393992977002,421.51215878074026,51.03920062069938,0.0045045045045045045,0.006349206349206349,0.11094674556213018,0.0
"('PKHD1', 'ZNF513')",0.0,0.01639344262295082,6.0716933406274615e-05,0.2,0.0,0.0,0.6652025219477631,0.4234698862512163,608.2660643172525,0.33847751029397033,0.5,0.0,31.064449134018133,2.5495097567963922,0.0,30.53686296920494,22.80350850198276,0.0,0.0,0.0,0.0
"('MRX69', 'ZNF568')",0.0,0.0,0.0,0.0,0.0,0.3333333333333333,3.470642634577189e-09,0.0021480122103358723,643.4671708797582,0.5480077554195744,0.3535533905932738,0.7071067811865476,0.0,98.2878425849301,0.0,41.048751503547585,19.79898987322333,0.0,0.0,0.0,0.0
"('RAB5A', 'ZNF43')",0.0,0.0,0.0007685036465498029,0.5,0.0,0.5,0.5475856476196215,0.43866736039693666,1318.8032453705898,0.49610174807638446,0.5,242.53865671269807,0.0,218.49713956937742,24.041630560342615,94.81033698917012,65.59344479443048,0.003236245954692557,0.0,0.005917159763313609,0.0
"('C9orf9', 'HPCAL1')",0.0,0.0,9.875996981895323e-05,0.5,0.0,0.0,0.5716722929245095,0.22773826217688606,842.0,0.141439672882814,0.3535533905932738,0.0,0.0,90.00277773491216,0.0,2.8284271247461903,18.506755523321747,0.006756756756756757,0.0,0.0,0.0
"('RCN3', 'SELV')",0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0002776945767964203,0.0535917933588627,321.45074272740453,0.09858247041042449,0.3535533905932738,0.0,0.0,7.810249675906654,0.0,0.7071067811865476,21.213203435596427,0.0,0.0,0.0,0.0
"('RORB', 'TMEM101')",0.0,0.0,6.0685135176138606e-05,0.3333333333333333,0.0,0.0,0.7152732253890045,0.6694609475555617,261.06652408916773,0.061447579285110986,0.5,32.526911934581186,0.0,14.159802258506296,4.242640687119285,59.434838268476845,0.7071067811865476,0.0,0.0,0.0,0.0
"('ATRN', 'LCT')",0.0,0.0,6.031552256162437e-05,0.3333333333333333,0.0,0.0,0.7085649789776155,0.5151236080421835,910.0,0.20866369723485978,0.6373774391990981,120.91525958289962,3.5355339059327378,3.5355339059327378,0.0,27.90161285660741,2.0,0.0,0.0,0.0,0.0
"('ERCC6L', 'PHF2')",0.0,0.0,5.887274009628048e-05,0.5,0.25,0.2,0.9904864993382214,0.0913760001892928,676.6184892537301,0.31458372630825676,0.6373774391990981,3.605551275463989,0.0,63.7808748764079,65.82172893505609,29.33428028774526,40.47838929601819,0.010526315789473684,0.0,0.0,0.0
"('CEBPA', 'MAPKAP1')",0.0,0.0,0.00021417266171642254,0.5,0.3333333333333333,0.5,0.7069205281825154,0.691588709693632,321.45074272740453,0.04313351365237939,0.75,512.0009765615687,1.4142135623730951,348.69470887869807,51.884487084291386,294.17426807931383,33.59315406448165,0.03323262839879154,0.0,0.029411764705882353,0.0
"('NKAPL', 'ZNF551')",0.0,0.0,0.00012027687737170968,0.3333333333333333,0.0,0.0,0.00011711273806909395,0.005950080851554287,662.0377783782433,0.5222764103042857,0.5,0.7071067811865476,0.0,3.1622776601683795,0.0,30.405591591021544,3.5355339059327378,0.0,0.0,0.0,0.0
"('IL1RAPL2', 'SLC44A1')",0.0,0.0,5.898500954967305e-05,0.0,0.0,0.0,0.9864013645865982,0.7679604116921145,676.6184892537301,0.17946391992185787,0.5,257.38783965059423,0.0,19.091883092036785,0.0,0.7071067811865476,35.0,0.0,0.0,0.0,0.0
"('ATP2C1', 'WDR24')",0.0,0.0,7.446094002469124e-05,0.3333333333333333,0.0,0.3333333333333333,0.7069723552681081,0.44615160164054335,1503.6302737042774,0.11802102159556804,0.6373774391990981,1.0,4.242640687119285,36.20082871979591,0.0,5.70087712549569,23.50531854708632,0.0,0.0,0.0,0.0
"('FAM104B', 'NUDT21')",0.0,0.0,0.00030060451568103455,0.3333333333333333,0.0,0.0,0.6698680538782044,0.637624155453851,1151.1698397716993,0.7129800768540572,0.6373774391990981,340.1183617507294,0.0,241.12444919584576,82.73149339882606,0.0,129.4005409571382,0.0,0.0,0.0,0.0
"('ELMOD1', 'MTA3')",0.0,0.0,0.0002536886327197451,0.3333333333333333,0.0,0.0,0.7137796123626459,0.31873030096159327,719.2917210701094,0.13501466839819284,0.6373774391990981,2.8284271247461903,0.0,81.32035415564789,12.727922061357855,89.09545442950498,4.743416490252569,0.0,0.0,0.0,0.0
"('BMPR1B', 'OMA1')",0.0,0.0,0.00015721416499626616,0.3333333333333333,0.0,0.0,0.7012408859435486,0.6853822246606283,876.6595690460465,0.29360524542127797,0.6373774391990981,16.278820596099706,60.81118318204309,71.8679344353238,43.1335136523794,7.905694150420948,67.00746227100382,0.0,0.0,0.0,0.0
"('CFC1', 'CLU')",0.0,0.0,6.878880118316738e-05,0.0,0.2,0.0,0.5794711062074627,0.15495711505506368,410.5646112367699,0.5281546958249008,0.6373774391990981,246.78431878869452,12.727922061357855,278.6000717874997,9.848857801796104,122.32947314527271,50.91659847240387,0.0,0.0,0.0,0.0
"('CCDC62', 'CYTIP')",0.0,0.0,7.487036196825197e-05,0.0,0.0,0.25,0.03450587180262448,0.15680282923934213,357.1758670459134,0.2966252859196491,0.6373774391990981,0.0,0.0,3.5355339059327378,0.0,8.06225774829855,3.5355339059327378,0.0,0.0,0.0,0.0
"('C11orf70', 'SUMF1')",0.0,0.0,0.0004261067056412267,0.3333333333333333,0.0,0.0,0.030106996898369567,0.22255760541965305,842.0,0.23759723155888085,0.3535533905932738,292.03510063004416,35.35533905932738,84.17244204607586,12.727922061357855,1.4142135623730951,28.50438562747845,0.0,0.0,0.0,0.0
"('COBL', 'KLC3')",0.0,0.0,0.0001686059157071585,0.3333333333333333,0.0,0.25,0.6948728700328496,0.019504849800324086,328.7460418012664,0.32272397285444826,0.6373774391990981,249.60869375885127,0.0,82.74357981136663,0.0,123.75176766414289,341.1231449198368,0.0,0.0,0.0,0.0
"('RFX2', 'ZNF326')",0.0,0.0,6.517090744623237e-05,0.3333333333333333,0.0,0.0,0.9837305985487242,0.21093538116264024,1000.4722484906815,0.24538081794697508,0.5,0.0,0.0,212.17445652104308,0.7071067811865476,30.438462510448847,29.53811097548386,0.0,0.0,0.0,0.0
"('MRPL40', 'ZNF391')",0.0,0.0,8.496667606964548e-05,0.0,0.0,0.5,0.014199900251213588,0.05733184644578761,126.26830560358367,0.32538697047600956,0.6373774391990981,2.1213203435596424,0.0,104.65180361560904,62.932503525602726,30.4138126514911,18.681541692269406,0.0,0.0,0.023255813953488372,0.0
"('RASSF4', 'RPL13AP3')",0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.446703240704364e-11,0.03661850471374409,321.45074272740453,0.4929005084625127,0.3535533905932738,0.7071067811865476,0.0,39.528470752104745,0.0,5.656854249492381,4.949747468305833,0.0,0.0,0.0,0.0
"('AK8', 'CRNN')",0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.00035027279123342166,0.024968147809567794,608.2660643172525,0.535986940139403,0.75,127.27922061357856,0.0,43.15669125408017,0.0,7.7781745930520225,23.33452377915607,0.0,0.0,0.0,0.0
"('FGF1', 'NRCAM')",0.0,0.0,0.00024584279828106714,0.5,0.3333333333333333,0.3333333333333333,0.3943858022488612,0.8904413768435534,692.302477245315,0.10171530742927586,0.6373774391990981,413.8798134724621,0.0,14.142135623730951,54.886246000250374,670.3674365599809,19.557607215607945,0.037037037037037035,0.0,0.0010471204188481676,0.0
"('MEGF8', 'STX11')",0.0,0.014285714285714285,5.3555065586211075e-05,0.3333333333333333,0.0,0.0,0.6882576049475224,0.1525061255680713,344.72624646231975,0.271940366279999,0.5,0.7071067811865476,41.50301193889427,35.531676008879735,0.0,39.59797974644666,19.313207915827967,0.0,0.0,0.0,0.0
"('HBZ', 'HENMT1')",0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.011792593983488068,0.03162749874611601,357.1758670459134,0.4082577424832512,0.5,0.7071067811865476,0.0,130.10956920995474,0.7071067811865476,34.64823227814083,9.899494936611665,0.0,0.0,0.0,0.0
"('HTR3B', 'MYOM1')",0.0,0.0,0.00022527697804450574,0.0,0.0,0.0,4.348372218555506e-07,0.12793702226611717,567.7568845905789,0.307474007837846,0.5,13.435028842544403,0.0,21.213203435596427,2.8284271247461903,2.9154759474226504,4.527692569068709,0.0,0.0,0.0,0.0
"('CCT3', 'FOXA3')",0.0,0.0,9.445296620095057e-05,0.3333333333333333,0.3333333333333333,0.0,0.7595790952557181,0.563852746801964,124.52150416695102,0.17783544226792145,0.75,118.86967653695369,0.0,786.3141865692111,25.179356624028344,17.88854381999832,37.58324094593227,0.0,0.0,0.0,0.0
"('HCL1', 'RAB5A')",0.0,0.0,0.0,0.0,0.0,0.5,0.5475856476196213,0.43866688773582524,1151.1698397716993,0.10936584882351932,0.3535533905932738,688.0148980945107,0.0,218.4959953866432,24.041630560342615,162.18816233005415,64.34671708797582,0.0,0.0,0.0707070707070707,0.0
"('CBX3', 'KCNA7')",0.0,0.0,5.0509540241960895e-05,0.3333333333333333,0.16666666666666666,0.0,0.44777830259396645,0.6767709909982002,344.72624646231975,0.2000910903674735,0.5,1.5811388300841898,0.0,526.7660771158295,3.5355339059327378,90.50966799187809,60.91387362497972,0.0,0.0,0.0,0.0
"('CEP55', 'LINC00350')",0.0,0.0,0.0,0.0,0.0,0.0,9.197052059492288e-08,0.18764612860500213,321.45074272740453,0.25765883249851357,0.5303300858899106,0.0,0.0,60.10407640085654,0.7071067811865476,66.48308055437865,63.63961030678928,0.0,0.0,0.010526315789473684,0.0
"('EPG5', 'FOXRED1')",0.0,0.1,0.0,0.5,0.0,0.0,4.904751017673508e-07,0.09809476870694488,910.0,0.2678756189395038,0.75,0.0,60.66712454039667,12.103718436910205,0.0,0.0,10.606601717798213,0.05555555555555555,0.0,0.0,0.0
"('CSRP3', 'TUBA3D')",0.0,0.0,9.192874786610394e-05,0.3333333333333333,0.0,0.0,0.0015619057822914716,0.3722692861689332,1195.2081743361698,0.17171177960046197,0.5,1225.4160517962869,10.606601717798213,62.80127387243033,12.020815280171307,0.0,14.560219778561036,0.0,0.0,0.0,0.0
"('CDK2AP2', 'POTEF')",0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.18135505180221664,0.10849397821489283,1157.8849705389564,0.051000076593079736,0.6373774391990981,0.0,0.0,46.09772228646444,0.0,0.7071067811865476,33.94112549695428,0.0,0.0,0.0,0.0
"('CPA6', 'YES1')",0.0,0.0,0.00014472345518565848,0.0,0.0,0.25,0.03280383076780895,0.6121529425519955,595.383909759073,0.16722061492693338,0.6373774391990981,1273.499312916972,3.5355339059327378,413.6574669941303,126.572113832392,5.830951894845301,5.656854249492381,0.0,0.0,0.0,0.0
"('CALML3', 'KIF2B')",0.0,0.0,0.0003414134516899966,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.02681700375060419,0.03672632582554302,1151.1779206534497,0.3193898004289673,0.5,26.076809620810597,0.0,159.76545308670458,88.1277481840992,140.20877290669083,8.06225774829855,0.0,0.006289308176100629,0.0,0.0
"('STXBP3', 'ZNF528')",0.0,0.0,8.190799766070759e-05,0.5,0.0,0.0,5.230211567577602e-06,0.3938358777128151,719.2917210701094,0.27642319331910936,0.6373774391990981,1.5811388300841898,0.0,294.15727086033417,10.606601717798213,30.438462510448847,29.300170647967224,0.002403846153846154,0.0,0.0,0.0
"('CAMKK1', 'TMPRSS11A')",0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0447167893266848,0.08244168449746467,1161.6522801596009,0.340934410045576,0.75,100.40916292848975,0.0,109.60383204979651,12.020815280171307,33.94112549695428,3.5355339059327378,0.0,0.0,0.0,0.0
