,common_pathways,common_phenotypes,Co-expression_coefficient,PPI_network_dist,PWY_network_dist,Txt_network_dist,LoFintolerance_combined,Haploinsufficiency_combined,Age_combined,dN/dS_combined,Essentiality_combined,#ofpathways_combined,#ofPhenotypeCodes_combined,#ofNeighborsPPI_combined,#ofNeighborsPWY_combined,#ofNeighborsTxt_combined,#ofHighlyCoexpressed_combined,#Common_PPI_Neighbors,#common_PWY_neighbors,#Common_Txt_Neighbors,#Common_coexpressed
"('RCOR2', 'SH3BP5')",0.0,0.0,5.509966703271212e-05,0.5,0.0,0.0,0.08209853017747515,0.15508283847718263,567.7568845905789,0.19217982934105118,0.5,0.0,0.0,267.4714938082187,6.363961030678928,0.7071067811865476,17.67766952966369,0.006134969325153374,0.0,0.0,0.0
"('PDE6H', 'RPA2')",0.0,0.0,6.919098441473075e-05,0.5,0.25,0.0,0.6282542393517608,0.27776684577974375,1179.1627198991664,0.1967727069289559,0.6373774391990981,63617.69000050222,14.142135623730951,433.45876389802066,80.2807573457052,86.97413408594535,11.423659658795863,0.0016286644951140066,0.0,0.0,0.0
"('DLGAP1', 'ZNHIT6')",0.0,0.0,5.9250340985712367e-05,0.5,0.0,0.0,0.7021893195201508,0.5210768644304258,1195.2081743361698,0.2971528516203071,0.6373774391990981,6.363961030678928,0.0,38.890872965260115,2.8284271247461903,1.4142135623730951,23.345235059857504,0.013157894736842105,0.0,0.0,0.0
"('ASAH1', 'SLC34A1')",0.0,0.07352941176470588,0.0005215722273220395,0.3333333333333333,0.0,0.3333333333333333,3.7887807424079414e-11,0.06313764678707932,842.0,0.2603448441391197,0.5,823.0735082603497,38.91657744458009,118.29835163686771,4.949747468305833,33.12099032335839,36.235341863986875,0.0,0.0,0.0,0.0
"('DVL1', 'FAM20A')",0.0,0.033707865168539325,5.599696720425622e-05,0.0,0.0,0.0,0.11114648872839651,0.3675994450931953,643.4671708797582,0.16660523621341505,0.6373774391990981,1131.3717337816072,52.839379254491625,147.78531726798843,77.78174593052023,67.88225099390856,20.65187642806338,0.0,0.0,0.0,0.0
"('HIF1A', 'SFXN4')",0.0,0.0,4.981952875707748e-05,0.5,0.0,0.0,0.693452226542748,0.7053102834626045,638.0690597419687,0.4420323429594516,0.5,1291.1769824466357,9.899494936611665,135.06479926316848,124.45079348883236,499.9244942988891,38.47076812334269,0.015209125475285171,0.0,0.0,0.0
"('CA2', 'MMEL1')",0.0,0.0,8.889118030598123e-05,0.0,0.0,0.5,0.07097225298228445,0.6288758095856173,910.0,0.27593397208872766,0.6373774391990981,46.66904755831214,32.14031735997639,28.991378028648448,0.7071067811865476,1447.4491355484654,4.527692569068709,0.0,0.0,0.001466275659824047,0.0
"('FBP1', 'RDH12')",0.09090909090909091,0.061224489795918366,0.00016108870188280474,0.5,0.25,0.3333333333333333,0.06971421812904616,0.22335006169923674,1628.0,0.18642811302625636,0.5,536.4238063322694,28.231188426986208,20.112185361118765,2.5495097567963922,30.4138126514911,47.43416490252569,0.03125,0.0,0.0,0.0
"('LIPG', 'MCU')",0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6935130158999685,0.405064817028548,719.2917210701094,0.15419347247249152,0.6373774391990981,130.12493996156155,0.0,5.1478150704935,0.0,6.519202405202649,0.0,0.0,0.0,0.0,0.0
"('PRKAB2', 'PRNP')",0.0,0.0,0.00021886962592992232,0.5,0.3333333333333333,0.0,0.5428188098652506,0.28070206183295976,1179.1627198991664,0.18429375253171829,0.75,16309.592468850962,49.49747468305833,125.72390385284733,48.703182647543684,595.6194254723397,17.46424919657298,0.008032128514056224,0.0,0.22914349276974416,0.0
"('FOXRED1', 'TRNS2')",0.0,0.09248554913294797,0.0,0.0,0.0,0.0,2.8932817931103754e-11,0.05589266225630123,643.4671708797582,0.2678756189395038,0.5303300858899106,0.7071067811865476,102.04165815979276,12.020815280171307,0.0,0.0,10.606601717798213,0.0,0.0,0.0,0.0
"('IGHV3-7', 'KDM1A')",0.0,0.0,0.0,0.0,0.0,0.0,0.7007625941753372,0.5726659258174623,643.4671708797582,0.057864904927099156,0.6373774391990981,11.853269591129697,21.920310216782973,586.8986283848344,12.727922061357855,110.30865786510141,26.16295090390226,0.0,0.0,0.0,0.0
"('SLC25A42', 'WIPI1')",0.0,0.0,9.940377615064841e-05,0.5,0.0,0.0,0.3984000145649483,0.08491278420950336,1161.7925804548763,0.1697503002779213,0.6373774391990981,280.0142853498728,0.0,94.49338601193207,0.0,1.5811388300841898,12.747548783981962,0.006896551724137931,0.0,0.0,0.0
"('LGR6', 'SATB1')",0.0,0.0,0.00014982956886541558,0.25,0.25,0.16666666666666666,0.6057174784538268,0.6792462365919008,394.94392639968527,0.21515036196874052,0.5,1.5811388300841898,0.0,20.518284528683193,11.067971810589327,29.068883707497267,6.670832032063167,0.0,0.0,0.023255813953488372,0.0
"('CASP2', 'SERPINA4')",0.0,0.0,8.82364879054246e-05,0.3333333333333333,0.0,1.0,0.29917762470241954,0.1988137256069473,648.795098625136,0.30986050087095646,0.5,9.219544457292887,0.0,28.635642126552707,44.54772721475249,1311.3416793498177,26.832815729997478,0.0,0.0,0.03435319377348363,0.0
"('CLASP1', 'SPTBN2')",0.0,0.0,6.225572410255261e-05,0.5,0.3333333333333333,0.25,0.9999889727916769,0.36891463730771024,910.0,0.09749837951080048,0.6373774391990981,9.848857801796104,18.384776310850235,279.9017684831591,115.80155439371269,136.48809471891678,22.20360331117452,0.036893203883495145,0.00546448087431694,0.0,0.0
"('CDON', 'KCNJ8')",0.0,0.0,0.00040851508850479396,0.25,0.2,0.0,0.1815637854228451,0.2212937684134762,454.6,0.20951797313139692,0.5,1554.491074274793,31.04834939252005,5.70087712549569,14.212670403551895,1.0,18.398369492974098,0.0,0.0,0.0,0.0
"('IMPAD1', 'KCNJ1')",0.0,0.03125,7.611873609405839e-05,0.5,0.0,0.0,0.23163647630303755,0.2909446014597616,719.2917210701094,0.2002716140339292,0.6373774391990981,1167.5452882008474,36.6742416417845,44.68780594300866,0.7071067811865476,0.7071067811865476,24.545875417267155,0.014925373134328358,0.0,0.0,0.0
"('PLOD2', 'PSMB11')",0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.012147634652232514,0.1805267867090293,643.4671708797582,0.2814142056626688,0.5,80293.29591254801,16.97056274847714,124.03628501370073,30.438462510448847,19.091883092036785,15.556349186104045,0.0,0.0,0.0,0.0
"('PDPK1', 'TAB2')",0.06451612903225806,0.0,0.00030584313305705504,0.5,1.0,0.0,0.9762870738185445,0.6173227770817165,1281.7162322448758,0.12608121127564845,0.6373774391990981,18632.570622434254,5.656854249492381,182.0109886792553,105.91742066345837,68.59300255857006,78.60025445251433,0.02005730659025788,0.09090909090909091,0.0,0.0
"('ALOX12', 'TTC22')",0.0,0.0,0.000700923115743434,0.0,0.0,0.3333333333333333,0.0006208590155485235,0.0600007942479427,176.1,0.3264332742057411,0.5,60.81118318204309,0.0,4.949747468305833,0.0,14.916433890176299,32.802438933713454,0.0,0.0,0.0,0.0
"('DHCR24', 'SHC1')",0.0,0.0,0.0001584901593460062,0.5,0.0,0.5,0.7266156816899578,0.7045718698590451,608.2660643172525,0.10940204610658656,0.6373774391990981,8205.048842024038,26.870057685088806,405.58353023760714,241.8315529454335,212.70872102478543,22.5055548698538,0.00794912559618442,0.0,0.0641025641025641,0.0
"('C1orf87', 'MCM3')",0.0,0.0,5.265252911158335e-05,0.3333333333333333,0.0,0.0,4.506618839597348e-07,0.5441993048368896,1157.8849705389564,0.4341910784183906,0.7905694150420949,818.1225458328355,0.0,509.82447960057783,50.204581464244875,65.76093065034893,116.97221892398211,0.0,0.0,0.0,0.0
"('HYLS1', 'SCNN1A')",0.0,0.022222222222222223,6.168087794094426e-05,0.5,0.0,0.0,4.17068298743574e-05,0.14900800077445753,284.1449014147535,0.31152739847403477,0.6373774391990981,459.6194077712559,52.839379254491625,14.916433890176299,10.606601717798213,21.920310216782973,90.21086409075129,0.045454545454545456,0.0,0.0,0.0
"('LMOD3', 'PDGFRA')",0.0,0.0,0.00013143005095543077,0.0,0.0,0.0,0.7070425774893484,0.5203174374533048,454.6,0.20755670549932234,0.6373774391990981,1248.750575575443,26.16295090390226,26.870057685088806,99.7020561473032,78.48885271170677,58.855755878248644,0.0,0.0,0.0,0.0
"('HOXA13', 'MAFB')",0.0,0.034782608695652174,5.341292571437117e-05,0.5,0.25,0.5,0.0,0.7280300244243647,454.6,0.1835606182043293,0.6373774391990981,0.7071067811865476,63.265314351546536,101.23734488813898,2.23606797749979,29.47032405658275,9.192388155425117,0.02040816326530612,0.3333333333333333,0.017857142857142856,0.0
"('NDUFV1', 'NIPAL4')",0.0,0.02857142857142857,0.0006959910913140312,0.0,0.0,0.0,0.0006393539030845947,0.1431423722680306,2987.1944329085777,0.1906800349791372,0.6373774391990981,183.14202139323461,36.22154055254967,50.91168824543142,31.81980515339464,0.0,52.32590180780452,0.0,0.0,0.0,0.0
"('NOS1', 'SNORD4A')",0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.706183837573508,0.38846571876890634,595.383909759073,0.08691974125662331,0.3535533905932738,311.8340905032675,0.7071067811865476,175.31685600648902,20.506096654409877,707.1067811865476,8.48528137423857,0.0,0.0,0.0,0.0
"('SLC12A5', 'SNORD116-1')",0.0,0.012345679012345678,0.0,0.0,0.0,0.0,0.7070977814828086,0.20914886186190287,643.4671708797582,0.07430513758968636,0.3535533905932738,664.6803743153547,50.80354318352215,0.0,0.0,9.899494936611665,24.041630560342615,0.0,0.0,0.0,0.0
"('CD79A', 'PMS1')",0.0,0.025,0.0001090109545108188,0.5,0.0,0.5,0.670738695417768,0.3611957964449427,599.3541357161057,0.43458782771725213,0.75,4430.731090914906,41.97618372363071,48.56439024635232,41.71930009000631,423.0011820314454,89.10667763978185,0.011904761904761904,0.0,0.0578125,0.0
"('ANAPC2', 'FA2H')",0.0,0.0,0.00012309707312089242,0.3333333333333333,0.0,0.0,0.8667094156817261,0.09426804489230374,1503.6302737042774,0.27807973102251726,0.75,30563.276411405895,18.384776310850235,164.7619494907729,45.96194077712559,103.9471019317037,57.42821606144492,0.0,0.0,0.0,0.0
"('EP300', 'PSMD3')",0.01694915254237288,0.0,0.00011566791279564718,0.5,0.3333333333333333,0.3333333333333333,0.9996442305905676,0.8003728733606603,1318.8032453705898,0.10480209145232297,0.8838834764831844,58621.37214787795,92.63098833543772,759.1686242199423,273.5415873317986,62.81719509815764,27.0,0.05489923558026407,0.0,0.0,0.0
"('NEXMIF', 'RPL12')",0.0,0.0,0.0,0.0,0.0,0.0,0.11621737271225721,0.23659774725857605,1151.1698397716993,0.06399316369738256,0.6373774391990981,15510.38724532692,21.213203435596427,742.4621202458749,94.04520189781083,45.96194077712559,55.86143571373726,0.0,0.0,0.0,0.0
"('ABHD14AACY1', 'PRMT5')",0.0,0.0,0.0,0.0,0.0,0.0,0.7034343746187383,0.612023436225297,1151.1698397716993,0.048340390859298525,0.5303300858899106,20.0,0.0,697.9143930311224,39.59797974644666,37.476659402887016,103.23759005323593,0.0,0.0,0.0,0.0
"('RIMBP2', 'TBX20')",0.0,0.0,0.00019287667850929473,0.5,0.0,0.0,0.31559801442321617,0.5661014235522999,855.368049438369,0.1428546056942357,0.6373774391990981,0.0,2.1213203435596424,14.916433890176299,2.1213203435596424,33.23401871576773,3.605551275463989,0.045454545454545456,0.0,0.0,0.0
"('RNR1', 'ZNF408')",0.0,0.0425531914893617,0.0,0.0,0.0,0.5,5.580210835607169e-06,0.00743247008772992,124.52150416695102,0.23603224356006955,0.5303300858899106,1.4142135623730951,27.97320146139873,21.920310216782973,0.0,44.52527372178637,4.949747468305833,0.0,0.0,0.011363636363636364,0.0
"('HAPLN1', 'MT1B')",0.0,0.0,0.0,0.0,0.0,0.0,0.254628906571613,0.39075214180429146,321.4796805398438,0.17055315916757688,0.5,49.502525188115406,0.0,6.363961030678928,0.7071067811865476,4.301162633521313,6.363961030678928,0.0,0.0,0.0,0.0
"('ACSM3', 'ZC2HC1C')",0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.146849227252038e-06,0.11875054403647865,255.40696936458096,0.23263813101037412,0.5,72.12489168102785,0.0,118.1397477566293,0.0,96.87362902255701,5.656854249492381,0.0,0.0,0.0,0.0
"('NDUFA11', 'ZNF141')",0.0,0.023809523809523808,8.386320904246665e-05,0.5,0.0,0.0,0.3974014092902043,0.002890040243295757,643.4671708797582,0.4101219330881976,0.75,98.29038610159185,28.36370920736567,34.007352146263905,31.11269837220809,30.405591591021544,135.98713174414704,0.02,0.0,0.0,0.0
