,common_pathways,common_phenotypes,Co-expression_coefficient,PPI_network_dist,PWY_network_dist,Txt_network_dist,LoFintolerance_combined,Haploinsufficiency_combined,Age_combined,dN/dS_combined,Essentiality_combined,#ofpathways_combined,#ofPhenotypeCodes_combined,#ofNeighborsPPI_combined,#ofNeighborsPWY_combined,#ofNeighborsTxt_combined,#ofHighlyCoexpressed_combined,#Common_PPI_Neighbors,#common_PWY_neighbors,#Common_Txt_Neighbors,#Common_coexpressed
"('ATP13A2', 'SLC25A40')",0.0,0.0,5.4322524780577743e-05,0.0,0.0,0.25,0.0008520287165777306,0.18678357570844045,1503.6302737042774,0.2822416746029066,0.5,0.7071067811865476,18.384776310850235,34.64823227814083,0.0,1.0,44.04543109109048,0.0,0.0,0.0,0.0
"('RABGAP1', 'ZNF419')",0.0,0.0,0.0012677645507676316,0.5,0.0,0.0,0.7071066396043155,0.40241833747937356,643.8074867536102,0.4583342721202507,0.75,1.0,0.0,99.70456358662827,0.0,30.405591591021544,43.829214001622255,0.0070921985815602835,0.0,0.0,0.0
"('KIAA1598', 'SERPINA10')",0.0,0.0,6.80834839680416e-05,0.3333333333333333,0.0,0.0,0.6267186940841307,0.43791350887707153,454.6,0.35761659515776306,0.3535533905932738,1.4142135623730951,0.0,15.0,0.7071067811865476,13.416407864998739,22.20360331117452,0.0,0.0,0.0,0.0
"('CTSE', 'HIC1')",0.0,0.0,6.850361390815172e-05,0.3333333333333333,0.0,0.0,3.4426693104686033e-07,0.48596998309876055,410.5646112367699,0.2534830766321272,0.6373774391990981,102.53292154230269,12.727922061357855,18.027756377319946,6.363961030678928,19.03943276465977,45.803929962395145,0.0,0.0,0.0,0.0
"('ARG2', 'ST14')",0.0,0.0,0.00011535861532746849,0.5,0.0,0.5,0.7148095058343271,0.18444120241445308,1195.2081743361698,0.24955167615550522,0.6373774391990981,155.502411556863,1.4142135623730951,4.47213595499958,0.7071067811865476,418.3897704294406,10.793516572461451,0.14285714285714285,0.0,0.0757825370675453,0.0
"('RP11-1055B8.7', 'TRAF1')",0.0,0.0,0.0,0.0,0.0,0.0,0.7056392488930048,0.1596694813342683,255.40696936458096,0.21485944622625525,0.3535533905932738,202.93964620053913,0.0,108.89444430272832,38.890872965260115,83.43860018001261,9.899494936611665,0.0,0.0,0.0,0.0
"('CCR9', 'DHX33')",0.0,0.0,6.0851902291317526e-05,0.2,0.0,0.0,0.006774771260210396,0.07707629627754842,608.2660643172525,0.21344302067981302,0.6373774391990981,9.219544457292887,0.0,101.8258316931416,160.51323932934628,92.80086206496145,16.80773631397161,0.0,0.0,0.006802721088435374,0.0
"('PIF1', 'RETSAT')",0.0,0.0,5.213400106561898e-05,0.3333333333333333,0.0,0.0,1.450324102448789e-10,0.16336267304512983,1296.0223763500383,0.34335893487783115,0.5,96.87362902255701,0.0,2.5495097567963922,0.0,33.24154027718932,20.65187642806338,0.0,0.0,0.0,0.0
"('CHRNA7', 'PAGE1')",0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.275269242116069,0.11915941559081697,643.4816275543537,0.5333022705074442,0.5,101.1162697096763,24.748737341529164,26.086394921491163,10.606601717798213,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0
"('MPO', 'MRPS34')",0.0,0.0,0.00030494219820633,0.5,0.25,0.0,3.905661476421173e-05,0.46579356613243006,855.368049438369,0.2791621936025735,0.75,82.05181289892381,2.8284271247461903,502.46691433367033,63.0317380372777,161.83942659315127,51.264022471905186,0.021879021879021878,0.0,0.06896551724137931,0.0
