,common_pathways,common_phenotypes,Co-expression_coefficient,PPI_network_dist,PWY_network_dist,Txt_network_dist,LoFintolerance_combined,Haploinsufficiency_combined,Age_combined,dN/dS_combined,Essentiality_combined,#ofpathways_combined,#ofPhenotypeCodes_combined,#ofNeighborsPPI_combined,#ofNeighborsPWY_combined,#ofNeighborsTxt_combined,#ofHighlyCoexpressed_combined,#Common_PPI_Neighbors,#common_PWY_neighbors,#Common_Txt_Neighbors,#Common_coexpressed
"('SETD4', 'ZNF18')",0.0,0.0,0.0010119306625110047,0.5,0.0,0.0,0.00016843458747624348,0.026796257527927476,979.7734534064494,0.285869315303512,0.5,0.7071067811865476,0.0,1.5811388300841898,0.0,30.405591591021544,24.9098374141623,0.5,0.0,0.0,0.02631578947368421
"('GPR85', 'SEMA4F')",0.0,0.0,0.00035449176515629544,0.0,0.0,0.0,0.5730726404694078,0.4815524352381213,344.72624646231975,0.19050635196467566,0.6373774391990981,0.7071067811865476,0.0,1.4142135623730951,2.1213203435596424,230.5168106668145,12.649110640673518,0.0,0.0,0.0,0.0
"('GDF11', 'TRDMT1')",0.0,0.0,0.0001933032038072999,0.5,0.0,0.0,0.6815364700254212,0.3793839268771475,676.6184892537301,0.25626241433343283,0.6373774391990981,0.7071067811865476,0.0,148.33239700079008,0.7071067811865476,49.502525188115406,15.508062419270823,0.004424778761061947,0.0,0.0,0.0
"('FARP1', 'HIST1H2AK')",0.0,0.0,0.0002186949162179776,0.0,0.0,0.0,0.058013816112871305,0.13179446923148525,1318.8032453705898,0.1431015002617465,0.5,2.1213203435596424,0.0,1.4142135623730951,0.7071067811865476,1.4142135623730951,22.360679774997898,0.0,0.0,0.0,0.0
"('ECM1', 'GEMIN4')",0.0,0.0,5.352536808057495e-05,0.5,0.0,0.5,1.4307579503025017e-07,0.15778372703698423,344.72624646231975,0.5670158610375267,0.6373774391990981,69.3000721500346,20.506096654409877,415.95252132905745,13.435028842544403,328.6525520971958,41.78516483155236,0.003316749585406302,0.0,0.07129094412331406,0.0
"('HLX', 'HNRNPCL1')",0.0,0.0,0.0,0.5,0.0,0.0,0.3969148788423112,0.04395992663071734,454.6,0.16379164349666575,0.5,0.0,0.0,256.7148223223583,9.899494936611665,26.16295090390226,9.192388155425117,0.002717391304347826,0.0,0.0,0.0
"('FAM212A', 'MRI1')",0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0005618783067694242,0.05492509496711027,2969.8484809834995,0.2084333219620654,0.6373774391990981,5.656854249492381,0.0,9.219544457292887,0.0,0.0,1.4142135623730951,0.0,0.0,0.0,0.0
"('ARNTL2', 'NYNRIN')",0.0,0.0,6.699696168778746e-05,0.5,0.0,0.0,0.00038868056254117545,0.020817973693592468,328.7460418012664,0.30309938088666155,0.5,0.7071067811865476,0.0,98.51142065770851,2.1213203435596424,6.363961030678928,10.793516572461451,0.005494505494505495,0.0,0.0,0.0
"('ANKRD27', 'C4orf21')",0.0,0.0,0.00030528944492273124,0.3333333333333333,0.0,0.0,5.507996450312823e-16,0.08133982098642363,608.2660643172525,0.27751686635430123,0.3535533905932738,0.7071067811865476,0.0,6.4031242374328485,0.7071067811865476,7.0710678118654755,18.439088914585774,0.0,0.0,0.0,0.0
"('MEF2BNB', 'VPS26A')",0.0,0.0,0.0,0.25,0.0,0.0,0.46780578353952385,0.4452189475451696,1151.1698397716993,0.014407300666675907,0.3535533905932738,8.48528137423857,0.0,323.85567773315324,2.8284271247461903,2.1213203435596424,2.1213203435596424,0.0,0.0,0.0,0.0
"('AOC2', 'SLCO1B7')",0.0,0.0,0.0,0.0,0.0,0.0,3.6341060919737075e-10,0.17517926288221153,321.45074272740453,0.2254582775398646,0.5,41.72529209005013,0.0,0.7071067811865476,0.0,21.213203435596427,4.242640687119285,0.0,0.0,0.0,0.0
"('BLK', 'PCNT')",0.0,0.0,0.0001423416626929619,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.023498081540596e-07,0.0681016962114837,638.0690597419687,0.36165163486427104,0.75,5.1478150704935,70.74249076757194,124.32618388738553,80.94751385929032,115.42096863222038,12.98075498574717,0.0,0.0,0.0055248618784530384,0.0
"('CWF19L2', 'DISC1')",0.0,0.0,0.0005479572155006137,0.5,0.0,0.0,0.013936992322819515,0.06698212341264753,975.3038526531103,0.4934916175934878,0.6373774391990981,0.0,0.0,91.99184746487049,0.0,61.518289963229634,39.223717314910374,0.007462686567164179,0.0,0.0,0.0
"('C17orf102', 'STRA13')",0.0,0.0,0.0,0.0,0.0,0.0,0.4185838440805996,0.008837165835044543,64.49112342020412,0.23263813101037412,0.3535533905932738,0.0,0.0,11.313708498984761,0.0,7.0710678118654755,41.71930009000631,0.0,0.0,0.0,0.0
"('AP000708.1', 'MCPH1')",0.0,0.0,0.0,0.0,0.0,0.0,3.6522562392943174e-18,0.0008913597164806698,595.383909759073,0.39216142084605926,0.5303300858899106,0.7071067811865476,14.849242404917497,21.213203435596427,4.242640687119285,5.656854249492381,4.242640687119285,0.0,0.0,0.0,0.0
"('ABHD5', 'SLC44A4')",0.0,0.0,7.830393673041912e-05,0.25,0.0,0.0,2.4421151576898445e-05,0.1483965174911202,692.302477245315,0.2126038975298853,0.6373774391990981,48.42003717470692,12.020815280171307,2.9154759474226504,1.4142135623730951,2.8284271247461903,14.508618128546908,0.0,0.0,0.0,0.0
"('ITGB5', 'SLC11A2')",0.0,0.0,0.0003186062886509254,0.5,0.3333333333333333,0.3333333333333333,0.004422024279832377,0.3746569867642618,3038.7579699607536,0.16716351017921707,0.75,633.2602150774987,2.8284271247461903,140.84211018015884,102.55242561733974,25.019992006393608,35.106979363083916,0.004098360655737705,0.0,0.0,0.0
"('LRRC16B', 'MZF1')",0.0,0.0,0.00011457168521200345,0.0,0.0,0.0,3.4431377979718653e-05,0.11667433674317358,647.1424727214247,0.34696655323316106,0.5303300858899106,0.0,0.0,8.48528137423857,1.4142135623730951,9.192388155425117,24.50510150968569,0.0,0.0,0.0,0.0
"('SLC35F4', 'TAS2R16')",0.0,0.0,0.00013931185516025043,0.0,0.0,0.0,0.012626201179525492,0.28313877299393525,655.4049168262319,0.47393377874198117,0.5,184.55486988968892,0.0,0.0,132.22896808188437,0.0,9.300537618869138,0.0,0.0,0.0,0.0
"('RNF214', 'ZNF44')",0.0,0.0,8.748447150630762e-05,0.5,0.0,0.5,0.586911529320381,0.23864731226090893,719.2917210701094,0.45856962203713414,0.6373774391990981,0.0,0.0,2.5495097567963922,2.1213203435596424,31.567388235329194,31.76476034853718,0.25,0.0,0.03773584905660377,0.0
